Epoch,Training_Loss,Testing_Loss
708,0.13414721712470054,0.013660886138677598
709,0.15198005437850953,0.015223720669746399
710,0.056912494078278544,0.016807543486356734
711,0.14637759029865266,0.018500583618879317
712,0.11754125505685806,0.02041860967874527
713,0.13894681707024575,0.015395572036504745
714,0.09301652833819389,0.018751728534698486
715,0.11332348845899105,0.012011613324284553
716,0.14651864469051362,0.013932596147060394
717,0.14582715183496475,0.014937948435544968
718,0.10681306421756745,0.020474669337272645
719,0.10444366633892059,0.012483327835798263
720,0.13168447315692902,0.011920296400785447
721,0.17108224630355834,0.011787265166640281
722,0.11526514180004596,0.013761834055185319
723,0.06722099110484123,0.010956035926938057
724,0.1630489557981491,0.014954757317900658
725,0.07436895258724689,0.016441412270069122
726,0.14898626059293746,0.023255426436662674
727,0.08796515595167875,0.01784643530845642
728,0.1060337819159031,0.015331147611141205
729,0.1060488149523735,0.014573709666728973
730,0.12179629057645798,0.015130554884672165
731,0.1537356972694397,0.015812131762504577
732,0.1208888754248619,0.01742105409502983
733,0.1309281587600708,0.014129843190312385
734,0.09416082873940468,0.020326079428195955
735,0.08367013782262803,0.013939764350652695
736,0.07872318923473358,0.01674325466156006
737,0.1575502410531044,0.0137754887342453
738,0.1103780098259449,0.015309851616621017
739,0.08414692506194114,0.0166692353785038
740,0.14198506027460098,0.014363739639520645
741,0.15575686395168303,0.01681389883160591
742,0.19930295646190643,0.028734438866376878
743,0.08730594739317894,0.022911688685417174
744,0.11543133109807968,0.024694454669952393
745,0.08328228816390038,0.01824517585337162
746,0.08749896734952926,0.014743610844016075
747,0.09829960763454437,0.010613185912370681
748,0.09139495901763439,0.014478485658764839
749,0.07939418107271194,0.01928616538643837
750,0.1239248424768448,0.0160960178822279
751,0.07434187009930611,0.014278531819581986
752,0.0757094867527485,0.017929554730653764
753,0.07125870734453202,0.013504431769251823
754,0.12642573416233063,0.012986282631754876
755,0.1147030234336853,0.01637817397713661
756,0.12725705429911613,0.021249336004257203
757,0.16245402321219443,0.025099410116672514
758,0.11082976460456848,0.017745286226272583
759,0.20033615380525588,0.020832549035549163
760,0.11889497414231301,0.019992517679929732
761,0.16137881129980086,0.015624594688415528
762,0.1485921934247017,0.014897540956735612
763,0.06613748744130135,0.014453340321779251
764,0.10453415438532829,0.01905275210738182
765,0.10790223330259323,0.018038113415241242
766,0.09162051975727081,0.018022427707910536
767,0.10492731407284736,0.01654636561870575
768,0.10683097913861275,0.012302397936582565
769,0.14894248619675637,0.013941146433353424
770,0.16738510131835938,0.01684284210205078
771,0.071454768627882,0.016314343363046647
772,0.1873403251171112,0.01615821719169617
773,0.09425821006298066,0.019385145604610445
774,0.07145009711384773,0.01746322363615036
775,0.21266433894634246,0.01537216678261757
776,0.05490827616304159,0.015186367928981781
777,0.09447025805711746,0.012199971824884415
778,0.10239295363426208,0.011078985780477524
779,0.07886331528425217,0.014550524204969406
780,0.09816031455993653,0.012897901982069016
781,0.11825319528579711,0.011173110082745552
782,0.11493528485298157,0.011833309009671212
783,0.11463136747479438,0.01120820827782154
784,0.08300992846488953,0.012030039355158806
785,0.06212387271225452,0.013256324082612991
786,0.13615544084459544,0.010236553847789764
787,0.14959296882152556,0.013966568559408189
788,0.1461727771908045,0.018336715176701546
789,0.10022305175662041,0.01778162121772766
790,0.07920260019600392,0.014083877205848694
791,0.12096987217664719,0.01601080670952797
792,0.1695409893989563,0.015852662175893782
793,0.16824402213096618,0.012294232472777366
794,0.1760049507021904,0.01646546721458435
795,0.12429680079221725,0.014294669777154923
796,0.15428844317793847,0.01398444026708603
797,0.16741694882512093,0.01344342678785324
798,0.062452100962400434,0.014640504121780395
799,0.06736464649438859,0.016035697609186172
800,0.08736710622906685,0.009248170629143715
801,0.06145292036235332,0.011437971889972687
802,0.07854297608137131,0.014547867327928543
803,0.10950561612844467,0.014003992825746537
804,0.12101429402828216,0.015282192826271057
805,0.06984770707786084,0.014436715841293335
806,0.16885048672556877,0.010824871063232423
807,0.07836538255214691,0.013632429391145706
808,0.15255453586578369,0.012552065402269363
809,0.11443143337965012,0.020139860361814498
810,0.06367424540221692,0.015145163238048553
811,0.10357237234711647,0.016257303208112715
812,0.09271226152777672,0.016857264190912248
813,0.11654294282197952,0.01921624653041363
814,0.09601932540535926,0.013615577667951583
815,0.08159738816320897,0.013061149790883065
816,0.0996843434870243,0.012074768915772438
817,0.10384702458977699,0.011211710050702095
818,0.0726443449035287,0.009143300354480743
819,0.15921235978603362,0.012680845707654953
820,0.08186187818646432,0.01187952496111393
821,0.1422654390335083,0.01239752396941185
822,0.06575275305658579,0.01627385914325714
823,0.0977543905377388,0.01059667021036148
824,0.11937858946621419,0.012091625481843948
825,0.12707701623439788,0.013886448740959168
826,0.12850827425718309,0.013566805422306061
827,0.12060160338878631,0.016494248807430268
828,0.06357687748968602,0.019563819468021392
829,0.07250235602259636,0.012521789595484733
830,0.11290282979607583,0.011966549977660178
831,0.07919604554772378,0.013466063141822814
832,0.12497933954000473,0.012651747092604637
833,0.1064952053129673,0.015569637715816497
834,0.16519292294979096,0.016606628894805908
835,0.12175268456339836,0.015788670629262924
836,0.0826520524919033,0.012886355817317962
837,0.09047185443341732,0.01769760064780712
838,0.13768489621579647,0.016069520637392996
839,0.16334364414215088,0.01352715641260147
840,0.11795576140284539,0.021032644808292388
841,0.10215413793921471,0.0212362602353096
842,0.11256418079137802,0.011035163700580598
843,0.1489175006747246,0.016615571454167366
844,0.06436202488839626,0.01762450858950615
845,0.09692095071077347,0.013776778057217599
846,0.11176978051662445,0.016611744463443757
847,0.06844466477632523,0.02236407548189163
848,0.07228557243943215,0.01299482174217701
849,0.16102521270513534,0.014254002273082734
850,0.1526002001017332,0.014998522400856019
851,0.0889117244631052,0.012256978079676628
852,0.09259549528360367,0.010508587583899498
853,0.07063288912177086,0.01189851388335228
854,0.1056163839995861,0.009945993125438691
855,0.09196472559124232,0.012610827386379243
856,0.13773916959762572,0.013164863735437394
857,0.08048271834850311,0.014920739084482193
858,0.10850647687911988,0.019134368747472763
859,0.10670789442956448,0.016604433208703993
860,0.1359375912696123,0.015014313161373138
861,0.12426512613892556,0.019106860831379892
862,0.10914787054061889,0.017501340806484224
863,0.08103767633438111,0.009863072261214256
864,0.1412157043814659,0.014790800213813782
865,0.06723730042576789,0.011061080172657967
866,0.12293513864278793,0.011997075751423836
867,0.1257864221930504,0.011596710234880448
868,0.08018503114581108,0.014088212698698043
869,0.0751374363899231,0.010766829177737237
870,0.10957608148455619,0.01102491170167923
871,0.04639464095234871,0.0109892338514328
872,0.10162885040044785,0.013809202611446381
873,0.17676352262496947,0.015209072828292846
874,0.09025303646922112,0.014738351851701737
875,0.18082152605056762,0.016906533762812613
876,0.05139797404408455,0.014179834723472595
877,0.09265937767922879,0.014210212230682372
878,0.06813286542892456,0.016756271198391914
879,0.0838470920920372,0.012828100472688675
880,0.1785472549498081,0.015278230607509612
881,0.0988680213689804,0.01719149872660637
882,0.1327089048922062,0.01912681236863136
883,0.10667947605252266,0.013218200579285622
884,0.11859539821743965,0.012086745351552963
885,0.11941179484128953,0.013948232680559159
886,0.062448950856924056,0.014272479340434074
887,0.1365697294473648,0.014179499819874763
888,0.06302000284194946,0.01253969669342041
889,0.06524281240999699,0.009079379215836524
890,0.1392344444990158,0.023684775084257127
891,0.09684933684766292,0.016576316207647324
892,0.06710630282759666,0.020969390124082565
893,0.17708218097686768,0.01880103796720505
894,0.14789577648043634,0.015924276039004325
895,0.05918033309280872,0.022328148037195204
896,0.05722082033753395,0.026736802607774734
897,0.07380523085594178,0.016003033518791197
898,0.08296239338815212,0.01660246551036835
899,0.11008649915456772,0.018811170756816865
900,0.1307535119354725,0.026092973351478577
901,0.12085179910063744,0.01775350347161293
902,0.0746965266764164,0.015309031307697295
903,0.06428735479712486,0.016258619725704193
904,0.09676988143473864,0.016352393478155137
905,0.09218990057706833,0.01854529231786728
906,0.09092041030526161,0.015594974160194397
907,0.11376856863498688,0.013302966952323914
908,0.1060213103890419,0.012813114374876023
909,0.09175480529665947,0.016842882335186004
910,0.2338451214134693,0.015059111639857292
911,0.11279835402965546,0.020662609487771988
912,0.09807087928056717,0.017569944635033606
913,0.10535383969545364,0.012695291638374328
914,0.08939953483641147,0.011731502041220665
915,0.08658303022384643,0.01267993450164795
916,0.09644324183464051,0.01926235929131508
917,0.09794905856251716,0.021345708519220352
918,0.06095719262957573,0.016814130544662475
919,0.07805596850812435,0.011679888516664506
920,0.1856180727481842,0.014308562502264977
921,0.1262255758047104,0.015634632855653762
922,0.13084681630134581,0.012076453119516373
923,0.10566923618316651,0.014615001529455185
924,0.07982774376869202,0.009935853257775306
925,0.16972975805401802,0.016562553122639656
926,0.1315492607653141,0.016766417026519775
927,0.10985356718301773,0.020203260332345964
928,0.058099346607923506,0.015764019265770913
929,0.15785277858376504,0.014483416825532914
930,0.15979216545820235,0.016897508502006532
931,0.09273219257593154,0.01573409289121628
932,0.13197911009192467,0.013672436028718949
933,0.1175636813044548,0.012620523944497109
934,0.15004592686891555,0.016701073944568635
935,0.08633629605174065,0.01276465728878975
936,0.10525983646512031,0.016990286111831666
937,0.07630745843052864,0.01346876211464405
938,0.19270894080400466,0.022872372716665267
939,0.09865780174732208,0.020245210826396944
940,0.11305600441992283,0.01944187730550766
941,0.1362608302384615,0.01333337314426899
942,0.10757998377084732,0.013220351561903954
943,0.07008822821080685,0.012150467932224273
944,0.0582985196262598,0.01110009104013443
945,0.0547387033700943,0.017143773287534712
946,0.07999444957822562,0.010796599462628365
947,0.10116242319345474,0.013436907529830932
948,0.07281945869326592,0.012447989732027053
949,0.13900508359074593,0.011151469126343728
950,0.1201865490525961,0.019033114612102508
951,0.12966326028108596,0.013999324664473534
952,0.12342468351125717,0.014510185271501542
953,0.08930301144719124,0.012000539526343345
954,0.10547091066837311,0.013638143613934516
955,0.08033775463700295,0.011427103728055953
956,0.062327560037374496,0.010994646698236465
957,0.08011987674981355,0.010604830458760262
958,0.19083243757486343,0.0173279270529747
959,0.11747141629457473,0.01997323930263519
960,0.09046328067779541,0.01665131375193596
961,0.08799269571900367,0.010732919722795487
962,0.10361416786909103,0.013028508052229881
963,0.19162612631917,0.01348034366965294
964,0.13970214128494263,0.017658744752407075
965,0.09531700983643532,0.017217648774385454
966,0.10551228038966656,0.013083768635988235
967,0.1486409440636635,0.021937870234251023
968,0.18164190649986267,0.013225661963224411
969,0.15155232325196266,0.015427156537771224
970,0.13188594579696655,0.01287299431860447
971,0.17730934917926788,0.013996751233935355
972,0.1725683368742466,0.014683937281370163
973,0.20829276889562606,0.018631986528635024
974,0.1252907320857048,0.016408799588680266
975,0.06877934113144875,0.009298324957489968
976,0.21608888506889343,0.011889360845088959
977,0.1262298434972763,0.013857866823673248
978,0.08795728497207164,0.012931305170059203
979,0.11146214380860328,0.012638718262314797
980,0.13798042610287667,0.010236745327711105
981,0.0770158100873232,0.012456037476658821
982,0.17498379647731782,0.01504150927066803
983,0.10901997126638889,0.014491619914770127
984,0.15003598779439925,0.01959339529275894
985,0.1386158809065819,0.013196650519967079
986,0.1268605560064316,0.012766551226377487
987,0.11730646938085557,0.01628037840127945
988,0.12052736431360245,0.01894000768661499
989,0.05691560320556164,0.016099853813648222
990,0.09284968413412571,0.012863407284021378
991,0.11152927428483964,0.012408381327986717
992,0.07361897490918637,0.01222161203622818
993,0.11716350801289081,0.010689394548535347
994,0.08155198767781258,0.015343141928315162
995,0.16164020746946334,0.016122503951191903
996,0.1190890870988369,0.015739632397890092
997,0.0892304576933384,0.011353746056556702
998,0.09712550640106202,0.015426418930292129
999,0.10450241416692733,0.014519673585891724
1000,0.07077919952571392,0.01322602927684784
